vid_name	question	answer	vid_id	key
ZJL4546	what is the person doing in the video	putting things	FRAMEQA454609	4546
ZJL4546	what is the person doing in the video	taking phone	FRAMEQA454610	4546
ZJL4546	what is the person doing in the video	putting down phone	FRAMEQA454611	4546
ZJL4546	how many people are in the video	one	FRAMEQA454612	4546
ZJL4546	how many people are in the video	one	FRAMEQA454613	4546
ZJL4546	how many people are in the video	one	FRAMEQA454614	4546
ZJL8224	what is in the video	person	FRAMEQA822400	8224
ZJL8224	what is in the video	sword	FRAMEQA822401	8224
ZJL8224	what is in the video	helmet	FRAMEQA822402	8224
ZJL8224	where are the people in the video	indoor	FRAMEQA822403	8224
ZJL8224	where are the people in the video	basketball court	FRAMEQA822404	8224
ZJL8224	where are the people in the video	behind door	FRAMEQA822405	8224
ZJL8224	what color clothes does the person wearing white pants wear in the video	white	FRAMEQA822406	8224
ZJL8224	what color clothes does the person wearing white pants wear in the video	pure white	FRAMEQA822407	8224
ZJL8224	what color clothes does the person wearing white pants wear in the video	creamy white	FRAMEQA822408	8224
ZJL8224	what are the people doing in the video	walking	FRAMEQA822409	8224
ZJL8224	what are the people doing in the video	fencing	FRAMEQA822410	8224
ZJL8224	what are the people doing in the video	racing each other	FRAMEQA822411	8224
ZJL8224	is the person wearing white pants man or woman in the video	man	FRAMEQA822412	8224
ZJL8224	is the person wearing white pants man or woman in the video	man	FRAMEQA822413	8224
ZJL8224	is the person wearing white pants man or woman in the video	man	FRAMEQA822414	8224
ZJL6384	what is in the video	table	FRAMEQA638400	6384
ZJL6384	what is in the video	phone	FRAMEQA638401	6384
ZJL6384	what is in the video	people	FRAMEQA638402	6384
ZJL6384	where is the woman in the video	near desk	FRAMEQA638403	6384
ZJL6384	where is the woman in the video	living room	FRAMEQA638404	6384
ZJL6384	where is the woman in the video	indoor	FRAMEQA638405	6384
ZJL6384	what color hat does the man wear in the video	black	FRAMEQA638406	6384
ZJL6384	what color hat does the man wear in the video	aterrimus	FRAMEQA638407	6384
ZJL6384	what color hat does the man wear in the video	furvous	FRAMEQA638408	6384
ZJL6384	what is the man in the video doing	arm wrestling	FRAMEQA638409	6384
ZJL6384	what is the man in the video doing	titling head	FRAMEQA638410	6384
ZJL6384	what is the man in the video doing	speaking	FRAMEQA638411	6384
ZJL6384	how many people are in the video	two	FRAMEQA638412	6384
ZJL6384	how many people are in the video	two	FRAMEQA638413	6384
ZJL6384	how many people are in the video	two	FRAMEQA638414	6384
ZJL8881	what is in the video	cabinet	FRAMEQA888100	8881
ZJL8881	what is in the video	lamp	FRAMEQA888101	8881
ZJL8881	what is in the video	person	FRAMEQA888102	8881
ZJL8881	where is the person in the video	near cabinet	FRAMEQA888103	8881
ZJL8881	where is the person in the video	near wall	FRAMEQA888104	8881
ZJL8881	where is the person in the video	indoor	FRAMEQA888105	8881
ZJL8881	what color of pants does the person in the video wear	orange	FRAMEQA888106	8881
ZJL8881	what color of pants does the person in the video wear	tangerine	FRAMEQA888107	8881
ZJL8881	what color of pants does the person in the video wear	jacinth	FRAMEQA888108	8881
ZJL8881	what is the person in the video doing	putting things	FRAMEQA888109	8881
ZJL8881	what is the person in the video doing	pouring water	FRAMEQA888110	8881
ZJL8881	what is the person in the video doing	turning off light	FRAMEQA888111	8881
ZJL8881	is the person in the video standing or sitting	standing	FRAMEQA888112	8881
ZJL8881	is the person in the video standing or sitting	standing	FRAMEQA888113	8881
ZJL8881	is the person in the video standing or sitting	standing	FRAMEQA888114	8881
ZJL6676	what is in the video	computer	FRAMEQA667600	6676
ZJL6676	what is in the video	water	FRAMEQA667601	6676
ZJL6676	what is in the video	man	FRAMEQA667602	6676
ZJL6676	where is the person in the video	indoor	FRAMEQA667603	6676
ZJL6676	where is the person in the video	bedroom	FRAMEQA667604	6676
ZJL6676	where is the person in the video	in front of computer	FRAMEQA667605	6676
ZJL6676	what color clothes does the person in video wear	dark blue	FRAMEQA667606	6676
ZJL6676	what color clothes does the person in video wear	blue black	FRAMEQA667607	6676
ZJL6676	what color clothes does the person in video wear	navy blue	FRAMEQA667608	6676
ZJL6676	what is the person in video doing	taking medicine	FRAMEQA667609	6676
ZJL6676	what is the person in video doing	drinking water	FRAMEQA667610	6676
ZJL6676	what is the person in video doing	sleeping	FRAMEQA667611	6676
ZJL6676	is the door in the video open or closed	open	FRAMEQA667612	6676
ZJL6676	is the door in the video open or closed	opening	FRAMEQA667613	6676
ZJL6676	is the door in the video open or closed	open	FRAMEQA667614	6676
ZJL6995	what is in the video	bird	FRAMEQA699500	6995
ZJL6995	what is in the video	sunset	FRAMEQA699501	6995
ZJL6995	what is in the video	water	FRAMEQA699502	6995
ZJL6995	what is the color of the sky	red	FRAMEQA699503	6995
ZJL6995	what is the color of the sky	light red	FRAMEQA699504	6995
ZJL6995	what is the color of the sky	brick red	FRAMEQA699505	6995
ZJL6995	what is the bird doing in the video	flapping wings	FRAMEQA699506	6995
ZJL6995	what is the bird doing in the video	gliding	FRAMEQA699507	6995
ZJL6995	what is the bird doing in the video	diving	FRAMEQA699508	6995
ZJL6995	where is the sun	sky	FRAMEQA699509	6995
ZJL6995	where is the sun	out house	FRAMEQA699510	6995
ZJL6995	where is the sun	outdoors	FRAMEQA699511	6995
ZJL6995	whether has the sun have set	no	FRAMEQA699512	6995
ZJL6995	whether has the sun have set	no	FRAMEQA699513	6995
ZJL6995	whether has the sun have set	no	FRAMEQA699514	6995
ZJL7172	what is in the video	washing machine	FRAMEQA717200	7172
ZJL7172	what is in the video	shelf	FRAMEQA717201	7172
ZJL7172	what is in the video	broom	FRAMEQA717202	7172
ZJL7172	where is the woman in the video	near washing machine	FRAMEQA717203	7172
ZJL7172	where is the woman in the video	laundry room	FRAMEQA717204	7172
ZJL7172	where is the woman in the video	indoor	FRAMEQA717205	7172
ZJL7172	what color of clothes does the woman in the video wear	pink	FRAMEQA717206	7172
ZJL7172	what color of clothes does the woman in the video wear	pale pink	FRAMEQA717207	7172
ZJL7172	what color of clothes does the woman in the video wear	pink red	FRAMEQA717208	7172
ZJL7172	what is the woman in the video doing	opening door of washing machine	FRAMEQA717209	7172
ZJL7172	what is the woman in the video doing	doing some cleaning	FRAMEQA717210	7172
ZJL7172	what is the woman in the video doing	taking off shoes	FRAMEQA717211	7172
ZJL7172	is the woman in the video standing or sitting	standing	FRAMEQA717212	7172
ZJL7172	is the woman in the video standing or sitting	standing	FRAMEQA717213	7172
ZJL7172	is the woman in the video standing or sitting	standing	FRAMEQA717214	7172
ZJL8702	what is in video	door	FRAMEQA870200	8702
ZJL8702	what is in video	mirror	FRAMEQA870201	8702
ZJL8702	what is in video	water faucet	FRAMEQA870202	8702
ZJL8702	where is the mirror in video	indoor	FRAMEQA870203	8702
ZJL8702	where is the mirror in video	washing room	FRAMEQA870204	8702
ZJL8702	where is the mirror in video	in front of man	FRAMEQA870205	8702
ZJL8702	what is the color of clothes does man wear in video	red	FRAMEQA870206	8702
ZJL8702	what is the color of clothes does man wear in video	bright red	FRAMEQA870207	8702
ZJL8702	what is the color of clothes does man wear in video	dark red	FRAMEQA870208	8702
ZJL8702	what is the man doing in video	opening door	FRAMEQA870209	8702
ZJL8702	what is the man doing in video	closing door	FRAMEQA870210	8702
ZJL8702	what is the man doing in video	finding phone	FRAMEQA870211	8702
ZJL8702	is the man wearing shirt or t-shirt in video	t-shirt	FRAMEQA870212	8702
ZJL8702	is the man wearing shirt or t-shirt in video	t-shirt	FRAMEQA870213	8702
ZJL8702	is the man wearing shirt or t-shirt in video	t-shirt	FRAMEQA870214	8702
ZJL8657	what is in video	door	FRAMEQA865700	8657
ZJL8657	what is in video	chair	FRAMEQA865701	8657
ZJL8657	what is in video	table	FRAMEQA865702	8657
ZJL8657	where is the chair in video	indoor	FRAMEQA865703	8657
ZJL8657	where is the chair in video	on floor	FRAMEQA865704	8657
ZJL8657	where is the chair in video	in front of table	FRAMEQA865705	8657
ZJL8657	what is the color of trousers does man wear in video	white	FRAMEQA865706	8657
ZJL8657	what is the color of trousers does man wear in video	pure white	FRAMEQA865707	8657
ZJL8657	what is the color of trousers does man wear in video	creamy white	FRAMEQA865708	8657
ZJL8657	what is the man doing in video	walking	FRAMEQA865709	8657
ZJL8657	what is the man doing in video	taking cup	FRAMEQA865710	8657
ZJL8657	what is the man doing in video	drinking water	FRAMEQA865711	8657
ZJL8657	is the man wearing t-shirt or shirt in video	t-shirt	FRAMEQA865712	8657
ZJL8657	is the man wearing t-shirt or shirt in video	t-shirt	FRAMEQA865713	8657
ZJL8657	is the man wearing t-shirt or shirt in video	t-shirt	FRAMEQA865714	8657
ZJL6927	what is in the video	table	FRAMEQA692700	6927
ZJL6927	what is in the video	card	FRAMEQA692701	6927
ZJL6927	what is in the video	bag	FRAMEQA692702	6927
ZJL6927	where is woman	indoor	FRAMEQA692703	6927
ZJL6927	where is woman	living room	FRAMEQA692704	6927
ZJL6927	where is woman	table	FRAMEQA692705	6927
ZJL6927	what color is the woman wearing	pink	FRAMEQA692706	6927
ZJL6927	what color is the woman wearing	brown	FRAMEQA692707	6927
ZJL6927	what color is the woman wearing	coffee	FRAMEQA692708	6927
ZJL6927	what is woman doing	taking card	FRAMEQA692709	6927
ZJL6927	what is woman doing	bending over	FRAMEQA692710	6927
ZJL6927	what is woman doing	taking cardboard box	FRAMEQA692711	6927
ZJL6927	whether the door is open or closed in the video	closed	FRAMEQA692712	6927
ZJL6927	whether the door is open or closed in the video	closed	FRAMEQA692713	6927
ZJL6927	whether the door is open or closed in the video	closed	FRAMEQA692714	6927
ZJL4749	what is on the bed	cell phone	FRAMEQA474900	4749
ZJL4749	what is on the bed	pillows	FRAMEQA474901	4749
ZJL4749	what is on the bed	sheets	FRAMEQA474902	4749
ZJL4749	where is the man in the video	indoors	FRAMEQA474903	4749
ZJL4749	where is the man in the video	bedroom	FRAMEQA474904	4749
ZJL4749	where is the man in the video	on bed	FRAMEQA474905	4749
ZJL4749	what color is the man wearing in the video	purple	FRAMEQA474906	4749
ZJL4749	what color is the man wearing in the video	yellow	FRAMEQA474907	4749
ZJL4749	what color is the man wearing in the video	white	FRAMEQA474908	4749
ZJL4749	what is the man in the video doing	sleeping	FRAMEQA474909	4749
ZJL4749	what is the man in the video doing	looking at phone	FRAMEQA474910	4749
ZJL4749	what is the man in the video doing	getting up	FRAMEQA474911	4749
ZJL4749	how many people in the video	one	FRAMEQA474912	4749
ZJL4749	how many people in the video	one	FRAMEQA474913	4749
ZJL4749	how many people in the video	one	FRAMEQA474914	4749
ZJL6633	what is in the video	pot	FRAMEQA663300	6633
ZJL6633	what is in the video	cup	FRAMEQA663301	6633
ZJL6633	what is in the video	water tap	FRAMEQA663302	6633
ZJL6633	where is the water tap in the video	indoor	FRAMEQA663303	6633
ZJL6633	where is the water tap in the video	kitchen	FRAMEQA663304	6633
ZJL6633	where is the water tap in the video	on sink	FRAMEQA663305	6633
ZJL6633	what color clothes does the man wear in the video	black	FRAMEQA663306	6633
ZJL6633	what color clothes does the man wear in the video	pure black	FRAMEQA663307	6633
ZJL6633	what color clothes does the man wear in the video	dull black	FRAMEQA663308	6633
ZJL6633	what is the man doing in the video	walking	FRAMEQA663309	6633
ZJL6633	what is the man doing in the video	pouring water	FRAMEQA663310	6633
ZJL6633	what is the man doing in the video	sitting on chair	FRAMEQA663311	6633
ZJL6633	is the water tap on or off in the video	off	FRAMEQA663312	6633
ZJL6633	is the water tap on or off in the video	off	FRAMEQA663313	6633
ZJL6633	is the water tap on or off in the video	off	FRAMEQA663314	6633
ZJL4396	what is in the front of the kid in video	tv	FRAMEQA439600	4396
ZJL4396	what is in the front of the kid in video	roll paper	FRAMEQA439601	4396
ZJL4396	what is in the front of the kid in video	slipper	FRAMEQA439602	4396
ZJL4396	where is the person in video	indoor	FRAMEQA439603	4396
ZJL4396	where is the person in video	in house	FRAMEQA439604	4396
ZJL4396	where is the person in video	in living room	FRAMEQA439605	4396
ZJL4396	what is the color of the clothes of the kid in video	white	FRAMEQA439606	4396
ZJL4396	what is the color of the clothes of the kid in video	milk white	FRAMEQA439607	4396
ZJL4396	what is the color of the clothes of the kid in video	creamy white	FRAMEQA439608	4396
ZJL4396	what is the adult doing in video	moving items	FRAMEQA439609	4396
ZJL4396	what is the adult doing in video	guiding child	FRAMEQA439610	4396
ZJL4396	what is the adult doing in video	child minding	FRAMEQA439611	4396
ZJL4396	is the door open or closed in video	open	FRAMEQA439612	4396
ZJL4396	is the door open or closed in video	open	FRAMEQA439613	4396
ZJL4396	is the door open or closed in video	open	FRAMEQA439614	4396
ZJL7039	what is in the bathroom	toilet	FRAMEQA703900	7039
ZJL7039	what is in the bathroom	bucket	FRAMEQA703901	7039
ZJL7039	what is in the bathroom	pipe	FRAMEQA703902	7039
ZJL7039	what color blouse is the person in the video wearing	white	FRAMEQA703903	7039
ZJL7039	what color blouse is the person in the video wearing	milky white	FRAMEQA703904	7039
ZJL7039	what color blouse is the person in the video wearing	oyster white	FRAMEQA703905	7039
ZJL7039	what is the person in the video doing	drinking	FRAMEQA703906	7039
ZJL7039	what is the person in the video doing	putting cups	FRAMEQA703907	7039
ZJL7039	what is the person in the video doing	holding cell phones	FRAMEQA703908	7039
ZJL7039	where is the bucket	on ground	FRAMEQA703909	7039
ZJL7039	where is the bucket	indoors	FRAMEQA703910	7039
ZJL7039	where is the bucket	house	FRAMEQA703911	7039
ZJL7039	how many people are in the video	one	FRAMEQA703912	7039
ZJL7039	how many people are in the video	one	FRAMEQA703913	7039
ZJL7039	how many people are in the video	one	FRAMEQA703914	7039
ZJL8782	what is in the video	computer	FRAMEQA878200	8782
ZJL8782	what is in the video	chair	FRAMEQA878201	8782
ZJL8782	what is in the video	man	FRAMEQA878202	8782
ZJL8782	where is the person in the video	in front of computer	FRAMEQA878203	8782
ZJL8782	where is the person in the video	indoor	FRAMEQA878204	8782
ZJL8782	where is the person in the video	at doorstep	FRAMEQA878205	8782
ZJL8782	what color pants does the person wear in the video	black	FRAMEQA878206	8782
ZJL8782	what color pants does the person wear in the video	black grey	FRAMEQA878207	8782
ZJL8782	what color pants does the person wear in the video	dark grey	FRAMEQA878208	8782
ZJL8782	what is the person in the video doing	turning on computer	FRAMEQA878209	8782
ZJL8782	what is the person in the video doing	opening door	FRAMEQA878210	8782
ZJL8782	what is the person in the video doing	putting on hat	FRAMEQA878211	8782
ZJL8782	is the door in the video open or closed	closed	FRAMEQA878212	8782
ZJL8782	is the door in the video open or closed	closed	FRAMEQA878213	8782
ZJL8782	is the door in the video open or closed	closed	FRAMEQA878214	8782
ZJL5578	what is in the room	table lamp	FRAMEQA557800	5578
ZJL5578	what is in the room	mirror	FRAMEQA557801	5578
ZJL5578	what is in the room	man	FRAMEQA557802	5578
ZJL5578	where is the person in the video	indoor	FRAMEQA557803	5578
ZJL5578	where is the person in the video	next to wall	FRAMEQA557804	5578
ZJL5578	where is the person in the video	front of mirror	FRAMEQA557805	5578
ZJL5578	what color of the clothes does the man wear in the video	black	FRAMEQA557806	5578
ZJL5578	what color of the clothes does the man wear in the video	dark blue	FRAMEQA557807	5578
ZJL5578	what color of the clothes does the man wear in the video	navy blue	FRAMEQA557808	5578
ZJL5578	what is the man doing in the video	sorting data	FRAMEQA557809	5578
ZJL5578	what is the man doing in the video	watching material	FRAMEQA557810	5578
ZJL5578	what is the man doing in the video	stretching out hands	FRAMEQA557811	5578
ZJL5578	how many people are in the video	one	FRAMEQA557812	5578
ZJL5578	how many people are in the video	one	FRAMEQA557813	5578
ZJL5578	how many people are in the video	one	FRAMEQA557814	5578
ZJL8699	what is in video	woman	FRAMEQA869900	8699
ZJL8699	what is in video	dog	FRAMEQA869901	8699
ZJL8699	what is in video	pool	FRAMEQA869902	8699
ZJL8699	where is the dog in video	indoor	FRAMEQA869903	8699
ZJL8699	where is the dog in video	next to woman	FRAMEQA869904	8699
ZJL8699	where is the dog in video	kitchen	FRAMEQA869905	8699
ZJL8699	what is the color of trousers does woman wear in video	black	FRAMEQA869906	8699
ZJL8699	what is the color of trousers does woman wear in video	pure black	FRAMEQA869907	8699
ZJL8699	what is the color of trousers does woman wear in video	light black	FRAMEQA869908	8699
ZJL8699	what is the woman doing in video	walking	FRAMEQA869909	8699
ZJL8699	what is the woman doing in video	moving chair	FRAMEQA869910	8699
ZJL8699	what is the woman doing in video	sitting on chair	FRAMEQA869911	8699
ZJL8699	is it day or night in video	day	FRAMEQA869912	8699
ZJL8699	is it day or night in video	day	FRAMEQA869913	8699
ZJL8699	is it day or night in video	day	FRAMEQA869914	8699
ZJL6827	what is in room	fan	FRAMEQA682700	6827
ZJL6827	what is in room	chair	FRAMEQA682701	6827
ZJL6827	what is in room	window	FRAMEQA682702	6827
ZJL6827	where are the people in the video	indoors	FRAMEQA682703	6827
ZJL6827	where are the people in the video	doorway	FRAMEQA682704	6827
ZJL6827	where are the people in the video	living room	FRAMEQA682705	6827
ZJL6827	what color are the people wearing in the video	red	FRAMEQA682706	6827
ZJL6827	what color are the people wearing in the video	black	FRAMEQA682707	6827
ZJL6827	what color are the people wearing in the video	blue	FRAMEQA682708	6827
ZJL6827	what are the people doing in the video	throwing towels	FRAMEQA682709	6827
ZJL6827	what are the people doing in the video	picking up towels	FRAMEQA682710	6827
ZJL6827	what are the people doing in the video	lifting your feet	FRAMEQA682711	6827
ZJL6827	how many people are in the video	three	FRAMEQA682712	6827
ZJL6827	how many people are in the video	three	FRAMEQA682713	6827
ZJL6827	how many people are in the video	three	FRAMEQA682714	6827
ZJL4660	what is in the video	mirror	FRAMEQA466000	4660
ZJL4660	what is in the video	light	FRAMEQA466001	4660
ZJL4660	what is in the video	person	FRAMEQA466002	4660
ZJL4660	where is the man in the video	in front of mirror	FRAMEQA466003	4660
ZJL4660	where is the man in the video	washroom	FRAMEQA466004	4660
ZJL4660	where is the man in the video	indoor	FRAMEQA466005	4660
ZJL4660	what color clothes does the man wear in the video	blue	FRAMEQA466006	4660
ZJL4660	what color clothes does the man wear in the video	dark blue	FRAMEQA466007	4660
ZJL4660	what color clothes does the man wear in the video	light blue	FRAMEQA466008	4660
ZJL4660	what is the man in the video doing	looking in mirror	FRAMEQA466009	4660
ZJL4660	what is the man in the video doing	stretching neck	FRAMEQA466010	4660
ZJL4660	what is the man in the video doing	shaking head	FRAMEQA466011	4660
ZJL4660	are people in the video sitting or standing	standing	FRAMEQA466012	4660
ZJL4660	are people in the video sitting or standing	standing	FRAMEQA466013	4660
ZJL4660	are people in the video sitting or standing	standing	FRAMEQA466014	4660
ZJL7357	what is in the video	door	FRAMEQA735700	7357
ZJL7357	what is in the video	computer	FRAMEQA735701	7357
ZJL7357	what is in the video	chair	FRAMEQA735702	7357
ZJL7357	where is the computer in the video	on table	FRAMEQA735703	7357
ZJL7357	where is the computer in the video	indoor	FRAMEQA735704	7357
ZJL7357	where is the computer in the video	living room	FRAMEQA735705	7357
ZJL7357	what color of the clothes does the man wear in the video	white	FRAMEQA735706	7357
ZJL7357	what color of the clothes does the man wear in the video	slivery white	FRAMEQA735707	7357
ZJL7357	what color of the clothes does the man wear in the video	galatea	FRAMEQA735708	7357
ZJL7357	what is the man doing in the video	eating bread	FRAMEQA735709	7357
ZJL7357	what is the man doing in the video	looking material	FRAMEQA735710	7357
ZJL7357	what is the man doing in the video	getting up	FRAMEQA735711	7357
ZJL7357	is the door open or closed in the video	close	FRAMEQA735712	7357
ZJL7357	is the door open or closed in the video	closed	FRAMEQA735713	7357
ZJL7357	is the door open or closed in the video	closing	FRAMEQA735714	7357
ZJL5150	what is on the table	juice	FRAMEQA515000	5150
ZJL5150	what is on the table	plate	FRAMEQA515001	5150
ZJL5150	what is on the table	paper	FRAMEQA515002	5150
ZJL5150	where is the girl in video	indoor	FRAMEQA515003	5150
ZJL5150	where is the girl in video	restaurant	FRAMEQA515004	5150
ZJL5150	where is the girl in video	in front of dining table	FRAMEQA515005	5150
ZJL5150	what is the color of clothes does girl wear in video	black	FRAMEQA515006	5150
ZJL5150	what is the color of clothes does girl wear in video	grey	FRAMEQA515007	5150
ZJL5150	what is the color of clothes does girl wear in video	white	FRAMEQA515008	5150
ZJL5150	what is the girl doing in video	taking plate	FRAMEQA515009	5150
ZJL5150	what is the girl doing in video	placing plate	FRAMEQA515010	5150
ZJL5150	what is the girl doing in video	looking at paper	FRAMEQA515011	5150
ZJL5150	is the girl's coat pure black in video or not	not	FRAMEQA515012	5150
ZJL5150	is the girl's coat pure black in video or not	no	FRAMEQA515013	5150
ZJL5150	is the girl's coat pure black in video or not	not	FRAMEQA515014	5150
ZJL6206	what is in the video	people	FRAMEQA620600	6206
ZJL6206	what is in the video	basketball	FRAMEQA620601	6206
ZJL6206	what is in the video	basketball field	FRAMEQA620602	6206
ZJL6206	where are people in the video	outdoor	FRAMEQA620603	6206
ZJL6206	where are people in the video	on basketball field	FRAMEQA620604	6206
ZJL6206	where are people in the video	public place	FRAMEQA620605	6206
ZJL6206	what color of pants does the person in black wear	blue	FRAMEQA620606	6206
ZJL6206	what color of pants does the person in black wear	light blue	FRAMEQA620607	6206
ZJL6206	what color of pants does the person in black wear	sky blue	FRAMEQA620608	6206
ZJL6206	what are people doing in the video	playing basketball	FRAMEQA620609	6206
ZJL6206	what are people doing in the video	competing	FRAMEQA620610	6206
ZJL6206	what are people doing in the video	running	FRAMEQA620611	6206
ZJL6206	are people in the video standing or sitting	standing	FRAMEQA620612	6206
ZJL6206	are people in the video standing or sitting	standing	FRAMEQA620613	6206
ZJL6206	are people in the video standing or sitting	standing	FRAMEQA620614	6206
ZJL8627	what is in video	chair	FRAMEQA862700	8627
ZJL8627	what is in video	bed	FRAMEQA862701	8627
ZJL8627	what is in video	book	FRAMEQA862702	8627
ZJL8627	where is the chair in video	indoor	FRAMEQA862703	8627
ZJL8627	where is the chair in video	on floor	FRAMEQA862704	8627
ZJL8627	where is the chair in video	next to men	FRAMEQA862705	8627
ZJL8627	what color is the curtain in video	red	FRAMEQA862706	8627
ZJL8627	what color is the curtain in video	bright red	FRAMEQA862707	8627
ZJL8627	what color is the curtain in video	dark red	FRAMEQA862708	8627
ZJL8627	what are men doing in video	eating	FRAMEQA862709	8627
ZJL8627	what are men doing in video	sitting on bed	FRAMEQA862710	8627
ZJL8627	what are men doing in video	fixing computer	FRAMEQA862711	8627
ZJL8627	how many people are in video	two	FRAMEQA862712	8627
ZJL8627	how many people are in video	two	FRAMEQA862713	8627
ZJL8627	how many people are in video	two	FRAMEQA862714	8627
ZJL5037	what is in the video	door	FRAMEQA503700	5037
ZJL5037	what is in the video	person	FRAMEQA503701	5037
ZJL5037	what is in the video	bottle	FRAMEQA503702	5037
ZJL5037	where is the man in the video	near door	FRAMEQA503703	5037
ZJL5037	where is the man in the video	corridor	FRAMEQA503704	5037
ZJL5037	where is the man in the video	indoor	FRAMEQA503705	5037
ZJL5037	what is the color of the man's clothes in the video	blue	FRAMEQA503706	5037
ZJL5037	what is the color of the man's clothes in the video	light blue	FRAMEQA503707	5037
ZJL5037	what is the color of the man's clothes in the video	dark blue	FRAMEQA503708	5037
ZJL5037	what is the man doing in the video	looking at bottle	FRAMEQA503709	5037
ZJL5037	what is the man doing in the video	sneezing	FRAMEQA503710	5037
ZJL5037	what is the man doing in the video	covering his face	FRAMEQA503711	5037
ZJL5037	is the man in the video sitting or standing	sitting	FRAMEQA503712	5037
ZJL5037	is the man in the video sitting or standing	sitting	FRAMEQA503713	5037
ZJL5037	is the man in the video sitting or standing	sitting	FRAMEQA503714	5037
ZJL6456	what is in the video	microphone	FRAMEQA645600	6456
ZJL6456	what is in the video	person	FRAMEQA645601	6456
ZJL6456	what is in the video	glasses	FRAMEQA645602	6456
ZJL6456	where is the person in the video	public place	FRAMEQA645603	6456
ZJL6456	where is the person in the video	on stage	FRAMEQA645604	6456
ZJL6456	where is the person in the video	indoor	FRAMEQA645605	6456
ZJL6456	what color clothes does the person wear in the video	brown	FRAMEQA645606	6456
ZJL6456	what color clothes does the person wear in the video	dark brown	FRAMEQA645607	6456
ZJL6456	what color clothes does the person wear in the video	brownish black	FRAMEQA645608	6456
ZJL6456	what is the person doing in the video	singing	FRAMEQA645609	6456
ZJL6456	what is the person doing in the video	performing	FRAMEQA645610	6456
ZJL6456	what is the person doing in the video	showing	FRAMEQA645611	6456
